table;var;format;description;nomenclature
T_SSRaa_nnFCSTC;AMC_MNR;num;Montant remboursable par l'organisme complémentaire (AMC);-
T_SSRaa_nnFCSTC;ETA_NUM_GEO;char;FINESS géographique;-
T_SSRaa_nnFCSTC;TYP_UNI_FON_C;char;Type d’unité fonctionnelle de consultations;-
T_SSRaa_nnFCSTC;COEF_SSR;num;Coefficient SSR (1);-
T_SSRaa_nnFLSTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnFLSTC;TYP_ART;char;Type d'enregistrement (L);-
T_SSRaa_nnFLSTC;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFLSTC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFLSTC;ETA_NUM;char;N° FINESS d'inscription e-PMSI;-
T_SSRaa_nnFLSTC;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFLSTC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFLSTC;ANN_MOI;char;Mois et année;-
T_SSRaa_nnFLSTC;DEL_DAT_ENT;num;délai par rapport à la date d'entrée;-
T_SSRaa_nnFLSTC;ACT_NBR;num;Quantité acte;-
T_SSRaa_nnFLSTC;NABM_COD;char;Code acte NABM;-
T_SSRaa_nnFLSTC;ETA_NUM_GEO;char;FINESS géographique;-
T_SSRaa_nnFMSTC;SEQ_NUM;char;N° séquentiel;-
T_SSRaa_nnFMSTC;TYP_ART;char;Type d'enregistrement;-
T_SSRaa_nnFMSTC;RSF_TYP;char;Type de format RSF (1 : ancien, 2 : nouveau);-
T_SSRaa_nnFMSTC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFMSTC;SOR_ANN;char;Année de sortie;-
T_SSRaa_nnFMSTC;SOR_MOI;char;Mois de sortie;-
T_SSRaa_nnFMSTC;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFMSTC;ETA_NUM;char;Numéro FINESS;-
T_SSRaa_nnFMSTC;ETA_NUM_GEO;char;FINESS géographique;-
T_SSRaa_nnFMSTC;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFMSTC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFMSTC;CCAM_COD;char;Code CCAM;-
T_SSRaa_nnFMSTC;DOC_ACT;char;Extension documentaire;-
T_SSRaa_nnFMSTC;ACV_ACT;char;Activité;-
T_SSRaa_nnFMSTC;PHA_ACT;char;Phase;-
T_SSRaa_nnFMSTC;MOD_ACT1;char;Modificateur 1;-
T_SSRaa_nnFMSTC;MOD_ACT2;char;Modificateur 2;-
T_SSRaa_nnFMSTC;MOD_ACT3;char;Modificateur 3;-
T_SSRaa_nnFMSTC;MOD_ACT4;char;Modificateur 4;-
T_SSRaa_nnFMSTC;ANP_ACT;char;Code association d'actes non prévue;-
T_SSRaa_nnFMSTC;REM_EXP_ACT;char;Code remboursement sous condition;-
T_SSRaa_nnFMSTC;DENT_NUM_1;char;N° dent 1;-
T_SSRaa_nnFMSTC;DENT_NUM_2;char;N° dent 2;-
T_SSRaa_nnFMSTC;DENT_NUM_3;char;N° dent 3;-
T_SSRaa_nnFMSTC;DENT_NUM_4;char;N° dent 4;-
T_SSRaa_nnFMSTC;DENT_NUM_5;char;N° dent 5;-
T_SSRaa_nnFMSTC;DENT_NUM_6;char;N° dent 6;-
T_SSRaa_nnFMSTC;DENT_NUM_7;char;N° dent 7;-
T_SSRaa_nnFMSTC;DENT_NUM_8;char;N° dent 8;-
T_SSRaa_nnFMSTC;DENT_NUM_9;char;N° dent 9;-
T_SSRaa_nnFMSTC;DENT_NUM_10;char;N° dent 10;-
T_SSRaa_nnFMSTC;DENT_NUM_11;char;N° dent 11;-
T_SSRaa_nnFMSTC;DENT_NUM_12;char;N° dent 12;-
T_SSRaa_nnFMSTC;DENT_NUM_13;char;N° dent 13;-
T_SSRaa_nnFMSTC;DENT_NUM_14;char;N° dent 14;-
T_SSRaa_nnFMSTC;DENT_NUM_15;char;N° dent 15;-
T_SSRaa_nnFMSTC;DENT_NUM_16;char;N° dent 16;-
T_SSRaa_nnFA;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFA;TYP_ART;char;Type d'enregistrement (A);-
T_SSRaa_nnFA;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFA;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFA;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFA;AGE_ANN;num;Age;-
T_SSRaa_nnFA;COD_SEX;char;Sexe;-
T_SSRaa_nnFA;COD_CIV;char;Civilité;-
T_SSRaa_nnFA;RNG_BEN;char;Rang de bénéficiaire;-
T_SSRaa_nnFA;OPE_NAT;char;Nature opération;-
T_SSRaa_nnFA;NAT_ASS;char;Nature assurance;-
T_SSRaa_nnFA;EXO_TM;char;Justification d'exonération du TM;-
T_SSRaa_nnFA;COD_PEC;char;Code de prise en charge;-
T_SSRaa_nnFA;NOE_RGM;char;Code Gd régime;-
T_SSRaa_nnFA;RNG_NAI;char;Rang de naissance;-
T_SSRaa_nnFA;PH_BRM;num;Total Base Remboursement Prestation hospitalière;-
T_SSRaa_nnFA;PH_AMO_MNR;num;Total remboursable AMO Prestation hospitalières;-
T_SSRaa_nnFA;HON_MNT;num;Total honoraire Facturé;-
T_SSRaa_nnFA;HON_AM_MNR;num;Total honoraire remboursable AM;-
T_SSRaa_nnFA;PAS_OC_MNT;num;Total participation assuré avant OC;-
T_SSRaa_nnFA;PH_OC_MNR;num;Total remboursable OC pour les PH;-
T_SSRaa_nnFA;HON_OC_MNR;num;Total remboursable OC pour les honoraires;-
T_SSRaa_nnFA;PH_MNT;num;Montant total facturé pour  PH;-
T_SSRaa_nnFA;PAT_BEN_CMU;char;Patient bénéficiaire de la CMU;-
T_SSRaa_nnFA;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_SSRaa_nnFA;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_SSRaa_nnFA;SOR_ANN;char;Année de sortie;-
T_SSRaa_nnFA;SOR_MOI;char;Mois de sortie;-
T_SSRaa_nnFA;CTR_TYP;char;Type de contrat souscrit auprès d'un organisme;-
T_SSRaa_nnFA;FAC_ETL;char;Etat de liquidation de la facture;-
T_SSRaa_nnFA;GES_COD;char;Code gestion;-
T_SSRaa_nnFB;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFB;TYP_ART;char;Type d'enregistrement (B);-
T_SSRaa_nnFB;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFB;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFB;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFB;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFB;ACT_DUR;num;Durée de l'acte;-
T_SSRaa_nnFB;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFB;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFB;EXO_TM;char;Justification exonération TM;-
T_SSRaa_nnFB;ACT_COD;char;Code acte;-
T_SSRaa_nnFB;ACT_NBR;num;Quantité;-
T_SSRaa_nnFB;ACT_COE;num;Cœfficient;-
T_SSRaa_nnFB;FJ_COD_PEC;char;Code prise en charge FJ;-
T_SSRaa_nnFB;MCO_COE;num;Cœfficient MCO;-
T_SSRaa_nnFB;PRI_UNI;num;Prix Unitaire;-
T_SSRaa_nnFB;REM_BAS;num;Montant Base remboursement;-
T_SSRaa_nnFB;REM_TAU;num;Taux Remboursement;-
T_SSRaa_nnFB;AMO_MNR;num;Montant Remboursable AMO;-
T_SSRaa_nnFB;FAC_MNT;num;Montant total Facturé;-
T_SSRaa_nnFB;AMC_MNR;num;Montant remboursable AMC;-
T_SSRaa_nnFB;GHS_NUM;char;N° GHS;-
T_SSRaa_nnFB;NOE_MNR;num;Montant remboursé NOEMIE Retour;-
T_SSRaa_nnFB;NOE_OPE;char;Nature opération récupération NOEMIE Retour;-
T_SSRaa_nnFB;ETE_GHS_NUM;num;N° GHS (format num);-
T_SSRaa_nnFB;SOIN_ANN;char;Année de soins;-
T_SSRaa_nnFB;SOIN_MOI;char;Mois de soins;-
T_SSRaa_nnFC;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFC;TYP_ART;char;Type d'enregistrement (C);-
T_SSRaa_nnFC;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFC;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFC;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFC;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFC;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFC;EXO_TM;char;Justification exonération TM;-
T_SSRaa_nnFC;ACT_COD;char;Code acte;-
T_SSRaa_nnFC;ACT_NBR;num;Quantité;-
T_SSRaa_nnFC;ACT_COE;num;Cœfficient;-
T_SSRaa_nnFC;ACT_DNB;num;Dénombrement;-
T_SSRaa_nnFC;PRI_UNI;num;Prix Unitaire;-
T_SSRaa_nnFC;REM_BAS;num;Montant Base remboursement;-
T_SSRaa_nnFC;REM_TAU;num;Taux Remboursement;-
T_SSRaa_nnFC;AMO_MNR;num;Montant Remboursable AMO;-
T_SSRaa_nnFC;HON_MNT;num;Montant des honoraires (dépassement compris);-
T_SSRaa_nnFC;AMC_MNR;num;Montant remboursable AMC;-
T_SSRaa_nnFC;NOE_MNR;num;Montant remboursé NOEMIE Retour;-
T_SSRaa_nnFC;NOE_OPE;char;Nature opération récupération NOEMIE Retour;-
T_SSRaa_nnFC;SOIN_ANN;char;Année de soins;-
T_SSRaa_nnFC;SOIN_MOI;char;Mois de soins;-
T_SSRaa_nnFC;EXE_SPE;char;Spécilité exécutant;-
T_SSRaa_nnFH;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFH;TYP_ART;char;Type d'enregistrement (H);-
T_SSRaa_nnFH;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFH;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFH;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFH;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFH;COD_UCP_CIP;char;Code UCD;-
T_SSRaa_nnFH;ACH_PRI;num;Prix d'achat;-
T_SSRaa_nnFH;QUA_COD;num;Quantité ;-
T_SSRaa_nnFH;FAC_TOT;num;Montant total facturé;-
T_SSRaa_nnFH;UCD_UCD_COD;char;Code UCD (0 à gauche);-
T_SSRaa_nnFH;ENT_ANN;char;Année de début de séjour;-
T_SSRaa_nnFH;ENT_MOI;char;mois de début de séjour;-
T_SSRaa_nnFH;FRACT_COE;num;Coefficient de fractionnement;-
T_SSRaa_nnFH;MNT_UNI_ECA;num;Montant unitaire écart indemnisable;-
T_SSRaa_nnFH;TOT_MNT_ECA;num;Montant total de l'écart indémnisable;-
T_SSRaa_nnFI;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFI;TYP_ART;char;Type d'enregistrement (I);-
T_SSRaa_nnFI;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFI;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFI;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFI;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFI;ACT_DUR;num;Durée de l'acte;-
T_SSRaa_nnFI;SEJ_FIN;char;Nature d'intervention ou de fin de séjour;-
T_SSRaa_nnFI;ETB_NUM;char;Etablissement;-
T_SSRaa_nnFL;RHA_NUM;Char;N° Séquentiel du séjour;-
T_SSRaa_nnFL;TYP_ART;Char;Type d'enregistrement (L);-
T_SSRaa_nnFL;RSF_TYP;Char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFL;NUM_FAC;Char;N° Facture séquentiel;-
T_SSRaa_nnFL;ETA_NUM;Char;N° FINESS d'inscription e-PMSI;-
T_SSRaa_nnFL;PSH_MDT;Char;Mode de traitement;-
T_SSRaa_nnFL;PSH_DMT;Char;Discipline de prestation (ex DMT);-
T_SSRaa_nnFL;ANN_MOI;Char;Mois et année;-
T_SSRaa_nnFL;DEL_DAT_ENT;num;délai par rapport à la date d'entrée;-
T_SSRaa_nnFL;ACT_NBR;num;Quantité acte;-
T_SSRaa_nnFL;NABM_COD;char;Code acte NABM;-
T_SSRaa_nnFM;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFM;TYP_ART;char;Type d'enregistrement (M);-
T_SSRaa_nnFM;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFM;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFM;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFM;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFM;PSH_MDT;char;Mode de traitement;-
T_SSRaa_nnFM;PSH_DMT;char;DMT;-
T_SSRaa_nnFM;CCAM_COD;char;Code CCAM;-
T_SSRaa_nnFM;DOC_ACT;char;Extension documentaire;-
T_SSRaa_nnFM;ACV_ACT;char;Activité;-
T_SSRaa_nnFM;PHA_ACT;char;Phase;-
T_SSRaa_nnFM;MOD_ACT1;char;Modificateur 1;-
T_SSRaa_nnFM;MOD_ACT2;char;Modificateur 2;-
T_SSRaa_nnFM;MOD_ACT3;char;Modificateur 3;-
T_SSRaa_nnFM;MOD_ACT4;char;Modificateur 4;-
T_SSRaa_nnFM;ANP_ACT;char;Association non prévue;-
T_SSRaa_nnFM;REM_EXP_ACT;char;Code remb exceptionnel;-
T_SSRaa_nnFM;DENT_NUM_1;char;N° dent 1;-
T_SSRaa_nnFM;DENT_NUM_2;char;N° dent 2;-
T_SSRaa_nnFM;DENT_NUM_3;char;N° dent 3;-
T_SSRaa_nnFM;DENT_NUM_4;char;N° dent 4;-
T_SSRaa_nnFM;DENT_NUM_5;char;N° dent 5;-
T_SSRaa_nnFM;DENT_NUM_6;char;N° dent 6;-
T_SSRaa_nnFM;DENT_NUM_7;char;N° dent 7;-
T_SSRaa_nnFM;DENT_NUM_8;char;N° dent 8;-
T_SSRaa_nnFM;DENT_NUM_9;char;N° dent 9;-
T_SSRaa_nnFM;DENT_NUM_10;char;N° dent 10;-
T_SSRaa_nnFM;DENT_NUM_11;char;N° dent 11;-
T_SSRaa_nnFM;DENT_NUM_12;char;N° dent 12;-
T_SSRaa_nnFM;DENT_NUM_13;char;N° dent 13;-
T_SSRaa_nnFM;DENT_NUM_14;char;N° dent 14;-
T_SSRaa_nnFM;DENT_NUM_15;char;N° dent 15;-
T_SSRaa_nnFM;DENT_NUM_16;char;N° dent 16;-
T_SSRaa_nnFM;SOR_ANN;char;Année de sortie;-
T_SSRaa_nnFM;SOR_MOI;char;Mois de sortie;-
T_SSRaa_nnFP;RHA_NUM;char;N° Séquentiel du séjour;-
T_SSRaa_nnFP;TYP_ART;char;Type d'enregistrement (P);-
T_SSRaa_nnFP;RSF_TYP;char;Type de format RSF (1=Ancien/2=Nouveau);-
T_SSRaa_nnFP;NUM_FAC;char;N° Facture séquentiel;-
T_SSRaa_nnFP;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_SSRaa_nnFP;ETA_NUM;char;N° FINESS;-
T_SSRaa_nnFP;SOR_ANN;char;Année de sortie;-
T_SSRaa_nnFP;SOR_MOI;char;Mois de sortie;-
T_SSRaa_nnFP;LPP_COD;char;Code LPP ;-
T_SSRaa_nnFP;LPP_QUA;num;Quantité ;-
T_SSRaa_nnFP;FAC_MNT;num;Montant facturé ;-
T_SSRaa_nnFP;LPP_PRI_UNI;num;Prix d'achat unitaire;-
T_SSRaa_nnFP;LPP_PRI_REF;num;Tarif référence LPP / Prix Unitaire ;-
T_SSRaa_nnFP;MNT_UNI_ECA;num;Montant unitaire de l'écart indemnisable;-
T_SSRaa_nnFP;TOT_MNT_ECA;num;Montant total de l'écart indémnisable;-
T_SSRaa_nnFP;TIP_PRS_IDE;num;Code référence LPP (format numérique);-
T_HADaa_nnA;ACT_COD;Char;Code de l'activité;-
T_HADaa_nnA;CCAM_COD;Char;Code de l'acte CCAM (hors extension PMSI);-
T_HADaa_nnA;EXT_PMSI;Char;Extension PMSI;-
T_HADaa_nnA;DEL_DEB_SSEQ;Num;Délai depuis le début de la sousséquence;-
T_HADaa_nnA;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnA;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnA;EXT_DOC;Char;Extension documentaire;-
T_HADaa_nnA;PHA_COD;Char;Code de la phase;-
T_HADaa_nnA;REAL_NBR;Num;Nombre de réalisations;-
T_HADaa_nnA;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnA;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnA;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnA;VAL_DAT_SSEQ;Char;Dates de validité de l'acte compatibles avec les dates de la sousséquence;-
T_HADaa_nnB;AGE_ANN;Num;Age en années;-
T_HADaa_nnB;AGE_JOU;Num;Age en jours;-
T_HADaa_nnB;AVQ_ALI;Char;Cotation dépendance AVQ, alimentation;-
T_HADaa_nnB;AVQ_CON;Char;Cotation dépendance AVQ, continence;-
T_HADaa_nnB;AVQ_CPT;Char;Cotation dépendance AVQ, comportement;-
T_HADaa_nnB;AVQ_HAB;Char;Cotation dépendance AVQ, habillage/toilette;-
T_HADaa_nnB;AVQ_LOC;Char;Cotation dépendance AVQ, locomotion;-
T_HADaa_nnB;AVQ_REL;Char;Cotation dépendance AVQ, relation;-
T_HADaa_nnB;BDI_COD;Char;Code géographique;-
T_HADaa_nnB;BDI_DEP;Char;Code département;-
T_HADaa_nnB;COD_CONF;Char;Confirmation de codage;-
T_HADaa_nnB;COD_SEX;Char;Sexe du patient;-
T_HADaa_nnB;DEP_COT;Char;Cotation dépendance selon Karnofsky;-
T_HADaa_nnB;DGN_PAL;Char;Diagnostic principal;-
T_HADaa_nnB;ENT_MOD;Char;Mode d’entrée;-
T_HADaa_nnB;ENT_PRV;Char;Provenance;-
T_HADaa_nnB;ETA_NUM_ESMS;Char;Numéro FINESS EHPA;-
T_HADaa_nnB;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnB;ETA_NUM_GEO;Char;Numéro FINESS géographique;-
T_HADaa_nnB;FAC_NUM;Char;N° séquentiel de facture;-
T_HADaa_nnB;FIN_ANN_SEQ;Char;Année de la date de fin de la séquence;-
T_HADaa_nnB;FIN_MOI_SEQ;Char;Mois de la date de fin de la séquence;-
T_HADaa_nnB;MOT_NFACT_AM;Char;Motif de la non facturation à l'assurance maladie;-
T_HADaa_nnB;NBR_ACT;Num;Nombre d'actes;-
T_HADaa_nnB;NBR_DGN;Num;Nombre de diagnostics associés;-
T_HADaa_nnB;NBR_DGN_MPA;Num;Nombre de diagnostics liés au MPA (n2);-
T_HADaa_nnB;NBR_DGN_MPP;Num;Nombre de diagnostics liés au MPP (n1);-
T_HADaa_nnB;PAT_TYP_DOM;Char;Type de lieu de domicile du patient;-
T_HADaa_nnB;PEC_ASS;Char;Mode de prise en charge associé;-
T_HADaa_nnB;PEC_MOD_ASSO1;Char;Mode de prise en charge associé documentaire 1;-
T_HADaa_nnB;PEC_MOD_ASSO2;Char;Mode de prise en charge associé documentaire 2;-
T_HADaa_nnB;PEC_MOD_ASSO3;Char;Mode de prise en charge associé documentaire 3;-
T_HADaa_nnB;PEC_MOD_ASSO4;Char;Mode de prise en charge associé documentaire 4;-
T_HADaa_nnB;PEC_MOD_ASSO5;Char;Mode de prise en charge associé documentaire 5;-
T_HADaa_nnB;PEC_PAL;Char;Mode de prise en charge principal;-
T_HADaa_nnB;RAPSS_NUM;Char;N° de version du format de RAPSS;-
T_HADaa_nnB;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnB;SEJ_FACT_AM;Char;Séjour facturable à l'assurance maladie;-
T_HADaa_nnB;SEJ_NBJ;Num;Nombre de journées dans le séjour;-
T_HADaa_nnB;SEQ_DER;Char;Dernière séquence;-
T_HADaa_nnB;SEQ_NBJ;Num;Nombre de journées dans la séquence ;-
T_HADaa_nnB;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnB;SEQ_SEJ_NBJ;Num;Nombre de journées entre le début de la séquence et la date d’entrée du séjour;-
T_HADaa_nnB;SOR_ANN;Char;Année de la date de sortie du séjour;-
T_HADaa_nnB;SOR_ANN_SSEQ;Char;Année de sortie de la sous-séquence;-
T_HADaa_nnB;SOR_DES;Char;Destination;-
T_HADaa_nnB;SOR_MOD;Char;Mode de sortie;-
T_HADaa_nnB;SOR_MOI;Char;Mois de la date de sortie du séjour;-
T_HADaa_nnB;SOR_MOI_SSEQ;Char;Mois de sortie de la sous-séquence;-
T_HADaa_nnB;SSEQ_NBJ;Num;Nombre de journées de la sous-séquence;-
T_HADaa_nnB;SSEQ_NUM;Char;Numéro de sous-séquence;-
T_HADaa_nnB;SSEQ_SEJ_DER;Char;Dernière sous séquence du séjour;-
T_HADaa_nnB;SSEQ_SEQ_DER;Char;Dernière sous-séquence de la séquence;-
T_HADaa_nnB;SSEQ_SEQ_NBJ;Num;Nombre de journées entre le début de la sous-séquence et le début de la séquence;-
T_HADaa_nnC;ETA_NUM_ePMSI;char;N° FINESS e-PMSI;-
T_HADaa_nnC;ETA_NUM_GEO;char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnC;format;char;N° format;-
T_HADaa_nnC;vid_hosp_for;char;N° format VID-HOSP;-
T_HADaa_nnC;ENT_MOI;char;Mois d'entrée;-
T_HADaa_nnC;ENT_ANN;char;Année d'entrée;-
T_HADaa_nnC;NIR_RET;char;Code retour contrôle « n° sécurité sociale « ;-
T_HADaa_nnC;NAI_RET;char;Code retour contrôle « date de naissance « ;-
T_HADaa_nnC;SEX_RET;char;Code retour contrôle « sexe « ;-
T_HADaa_nnC;SEJ_RET;char;Code retour contrôle « n° d’identification administratif de séjour « ;-
T_HADaa_nnC;FHO_RET;char;Code retour «fusion ANO_HOSP et HOSP-PMSI«;-
T_HADaa_nnC;PMS_RET;char;Code retour «fusion ANO-PMSI et fichier PMSI «;-
T_HADaa_nnC;DAT_RET;char;Contrôle de cohérence de date;-
T_HADaa_nnC;COH_NAI_RET;char;Code retour controle date de naissance;-
T_HADaa_nnC;COH_SEX_RET;char;code retour controle coherence sexe;-
T_HADaa_nnC;NIR_ANO_17;char;N° anonyme ;-
T_HADaa_nnC;SEJ_NUM;char;N° de séjour ;-
T_HADaa_nnC;RHAD_NUM;char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnC;ENT_DAT;char;Date d'entrée;-
T_HADaa_nnC;SOR_DAT;char;Date de sortie;-
T_HADaa_nnC;EXE_SOI_DTD;date;Date d'entrée (format date);-
T_HADaa_nnC;EXE_SOI_DTF;date;Date de sortie (format date);-
T_HADaa_nnC;EXE_SOI_AMD;char;Date d'entrée au format année + mois;-
T_HADaa_nnC;EXE_SOI_AMF;char;Date de sortie au format année + mois;-
T_HADaa_nnC;RNG_NAI_RET;char;Code retour contrôle « Rang de naissance »;-
T_HADaa_nnC;RNG_BEN_RET;char;Code retour contrôle « Rang du bénéficiaire »;-
T_HADaa_nnC;RNG_NAI;char;Rang de naissance ;-
T_HADaa_nnC;RNG_BEN;char;Rang du bénéficiaire ;-
T_HADaa_nnC;NUM_DAT_AT_RET;Char;Code retour contrôle « Numéro accident du travail ou date d’accident de droit commun«;-
T_HADaa_nnC;ORG_CPL_NUM_RET;char;Code retour contrôle « N° d’organisme complémentaire«;-
T_HADaa_nnC;ETA_NUM_RET;char;Code retour contrôle «N° FINESS d’inscription e-PMSI«;-
T_HADaa_nnC;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_HADaa_nnC;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_HADaa_nnE;ANN_TRT;char;N° du trimestre PMSI transmis;-
T_HADaa_nnE;ETA_NUM;char;N°FINESS;-
T_HADaa_nnE;ETB_EXE_FIN;char;N°FINESS sans clef;-
T_HADaa_nnE;REG_ETA;char;Région;-
T_HADaa_nnE;SOC_RAI;char;Raison sociale;-
T_HADaa_nnE;STA_ETA;char;Statut de l'établissement;-
T_HADaa_nnE;VAL_ETA;char;Validation des données;-
T_HADaa_nnDMPP;DGN_ASS_MPP;Char;Diagnostic lié au MPP;-
T_HADaa_nnDMPP;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnDMPP;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnDMPP;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnDMPP;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnDMPP;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnDMPA;DGN_ASS_MPA;Char;Diagnostic lié au MPA;-
T_HADaa_nnDMPA;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnDMPA;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnDMPA;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnDMPA;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnDMPA;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnD;DGN_ASS;char;Diagnostic associé;-
T_HADaa_nnD;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnD;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnD;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnD;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnD;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnGRE;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnGRE;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnGRE;ETE_GHS_NUM;Num;GHT au format numérique;-
T_HADaa_nnGRE;GHT_NBJ;Num;Groupage Etablissement : nombre de jours;-
T_HADaa_nnGRE;GHT_NUM;Char;Groupage Etablissement : n° du GHT;-
T_HADaa_nnGRE;GRE_GRP_ETB;Char;Groupage Etablissement : nombre de zones tarifaires établissement (1 à 4);-
T_HADaa_nnGRE;GRE_GRP_GHPC;Char;Groupage Etablissement : n° du GHPC;-
T_HADaa_nnGRE;GRE_GRP_RET;Char;Groupage Etablissement : code retour;-
T_HADaa_nnGRE;GRE_RPPS_VER;Char;Groupage établissement version de la classification;-
T_HADaa_nnGRE;RHAD_NUM;Char;N° séquentiel de séjour d'HAD;-
T_HADaa_nnGRE;SEQ_NUM;Char;N° de la séquence dans le séjour;-
T_HADaa_nnGRE;SSEQ_NUM;Char;N° de la sous-séquence;-
T_HADaa_nnGRP;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnGRP;ETA_NUM_GEO;Char;Numéro FINESS de l’établissement (code géographique);-
T_HADaa_nnGRP;ETE_GHS_NUM;Num;GHT_NUM en numérique;-
